discipline,class,w,h,area,img_w,img_h
electrical,Manual Fire Alarm,26.41,17.16,453.2,3600,3300
electrical,Manual Fire Alarm,26.41,17.16,453.2,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.16,17.0,444.72,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.16,17.0,444.72,3600,3300
electrical,Manual Fire Alarm,26.41,17.16,453.2,3600,3300
electrical,Manual Fire Alarm,26.41,17.16,453.2,3600,3300
electrical,Manual Fire Alarm,26.16,17.0,444.72,3600,3300
electrical,Manual Fire Alarm,26.41,17.16,453.2,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.41,17.16,453.2,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.41,17.16,453.2,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.16,17.0,444.72,3600,3300
electrical,Manual Fire Alarm,26.16,17.0,444.72,3600,3300
electrical,Manual Fire Alarm,17.16,26.41,453.2,3600,3300
electrical,Manual Fire Alarm,17.16,26.41,453.2,3600,3300
electrical,Manual Fire Alarm,17.16,26.41,453.2,3600,3300
electrical,Manual Fire Alarm,26.41,17.16,453.2,3600,3300
electrical,Manual Fire Alarm,26.41,17.16,453.2,3600,3300
electrical,Manual Fire Alarm,26.41,17.16,453.2,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.41,17.16,453.2,3600,3300
electrical,Manual Fire Alarm,26.41,17.16,453.2,3600,3300
electrical,Manual Fire Alarm,26.16,17.0,444.72,3600,3300
electrical,Manual Fire Alarm,26.41,17.16,453.2,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.16,17.0,444.72,3600,3300
electrical,Manual Fire Alarm,26.41,17.16,453.2,3600,3300
electrical,Manual Fire Alarm,26.41,17.16,453.2,3600,3300
electrical,Manual Fire Alarm,26.41,17.16,453.2,3600,3300
electrical,Manual Fire Alarm,26.16,17.0,444.72,3600,3300
electrical,Double Duplex Receptacle,47.5,29.41,1396.97,3600,3300
electrical,Double Duplex Receptacle,29.0,47.25,1370.25,3600,3300
electrical,Double Duplex Receptacle,47.5,29.41,1396.97,3600,3300
electrical,Double Duplex Receptacle,47.5,29.41,1396.97,3600,3300
electrical,Double Duplex Receptacle,47.25,29.0,1370.25,3600,3300
electrical,Fire Alarm,23.25,38.75,900.94,3600,3300
electrical,Fire Alarm,23.5,39.17,920.5,3600,3300
electrical,Fire Alarm,23.5,39.17,920.5,3600,3300
electrical,Fire Alarm,23.5,39.17,920.5,3600,3300
electrical,Fire Alarm,23.5,39.17,920.5,3600,3300
electrical,Fire Alarm,23.5,39.17,920.5,3600,3300
electrical,Fire Alarm,23.5,39.17,920.5,3600,3300
mechanical,Flexible Duct (Flex Duct),64.13,18.75,1202.44,6300,4500
mechanical,Flexible Duct (Flex Duct),64.13,18.75,1202.44,6300,4500
mechanical,Flexible Duct (Flex Duct),64.13,18.75,1202.44,6300,4500
mechanical,Flexible Duct (Flex Duct),64.13,18.75,1202.44,6300,4500
mechanical,Flexible Duct (Flex Duct),64.13,18.75,1202.44,6300,4500
mechanical,Flexible Duct (Flex Duct),27.14,78.78,2138.09,6300,4500
mechanical,Flexible Duct (Flex Duct),25.64,84.94,2177.86,6300,4500
mechanical,Flexible Duct (Flex Duct),28.31,74.73,2115.61,6300,4500
mechanical,Flexible Duct (Flex Duct),24.88,77.11,1918.5,6300,4500
mechanical,Flexible Duct (Flex Duct),22.39,97.01,2172.05,6300,4500
mechanical,Flexible Duct (Flex Duct),23.63,93.91,2219.09,6300,4500
mechanical,Flexible Duct (Flex Duct),27.17,98.51,2676.52,6300,4500
mechanical,Flexible Duct (Flex Duct),26.04,100.77,2624.05,6300,4500
mechanical,Flexible Duct (Flex Duct),112.09,27.17,3045.49,6300,4500
mechanical,Flexible Duct (Flex Duct),114.36,22.64,2589.11,6300,4500
mechanical,Flexible Duct (Flex Duct),52.33,65.42,3423.43,6300,4500
mechanical,Flexible Duct (Flex Duct),96.06,49.77,4780.91,6300,4500
mechanical,Flexible Duct (Flex Duct),96.06,30.09,2890.45,6300,4500
mechanical,Flexible Duct (Flex Duct),74.07,55.56,4115.33,6300,4500
mechanical,Flexible Duct (Flex Duct),81.02,45.14,3657.24,6300,4500
mechanical,Flexible Duct (Flex Duct),79.86,28.94,2311.15,6300,4500
mechanical,Flexible Duct (Flex Duct),91.44,67.13,6138.37,6300,4500
mechanical,Flexible Duct (Flex Duct),81.02,46.3,3751.23,6300,4500
mechanical,Flexible Duct (Flex Duct),30.93,48.22,1491.44,6300,4500
mechanical,Flexible Duct (Flex Duct),30.93,50.04,1547.74,6300,4500
mechanical,Flexible Duct (Flex Duct),67.34,71.55,4818.18,6300,4500
mechanical,Flexible Duct (Flex Duct),73.65,44.19,3254.59,6300,4500
mechanical,Flexible Duct (Flex Duct),77.86,31.57,2458.04,6300,4500
mechanical,Flexible Duct (Flex Duct),23.15,90.49,2094.84,6300,4500
mechanical,Flexible Duct (Flex Duct),43.25,52.62,2275.82,6300,4500
mechanical,Flexible Duct (Flex Duct),39.65,41.09,1629.22,6300,4500
mechanical,Flexible Duct (Flex Duct),40.37,53.34,2153.34,6300,4500
mechanical,Flexible Duct (Flex Duct),43.97,43.25,1901.7,6300,4500
mechanical,Flexible Duct (Flex Duct),40.37,51.9,2095.2,6300,4500
mechanical,Flexible Duct (Flex Duct),43.97,42.53,1870.04,6300,4500
mechanical,Flexible Duct (Flex Duct),25.95,57.67,1496.54,6300,4500
mechanical,Flexible Duct (Flex Duct),49.86,29.38,1464.89,6300,4500
mechanical,Flexible Duct (Flex Duct),97.04,28.04,2721.0,6300,4500
mechanical,Flexible Duct (Flex Duct),94.37,28.49,2688.6,6300,4500
mechanical,Flexible Duct (Flex Duct),94.82,29.83,2828.48,6300,4500
mechanical,Flexible Duct (Flex Duct),96.6,30.27,2924.08,6300,4500
mechanical,Flexible Duct (Flex Duct),97.04,29.38,2851.04,6300,4500
mechanical,Flexible Duct (Flex Duct),95.71,32.94,3152.69,6300,4500
mechanical,Flexible Duct (Flex Duct),72.56,28.49,2067.23,6300,4500
mechanical,Flexible Duct (Flex Duct),78.79,28.04,2209.27,6300,4500
mechanical,Flexible Duct (Flex Duct),161.15,32.5,5237.38,6300,4500
mechanical,Flexible Duct (Flex Duct),57.73,20.4,1177.69,6300,4500
mechanical,Flexible Duct (Flex Duct),44.27,23.44,1037.69,6300,4500
mechanical,Flexible Duct (Flex Duct),29.83,58.2,1736.11,6300,4500
mechanical,Flexible Duct (Flex Duct),25.51,68.03,1735.45,6300,4500
mechanical,Flexible Duct (Flex Duct),73.5,25.0,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),73.5,25.0,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),73.5,25.0,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),73.5,25.0,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),73.5,25.0,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),73.5,25.0,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),25.0,73.5,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),29.08,47.31,1375.77,6300,4500
mechanical,Flexible Duct (Flex Duct),41.67,35.59,1483.04,6300,4500
mechanical,Flexible Duct (Flex Duct),29.95,57.73,1729.01,6300,4500
mechanical,Flexible Duct (Flex Duct),29.95,49.05,1469.05,6300,4500
mechanical,Flexible Duct (Flex Duct),27.78,62.93,1748.2,6300,4500
mechanical,Flexible Duct (Flex Duct),30.38,58.16,1766.9,6300,4500
mechanical,Flexible Duct (Flex Duct),29.08,67.71,1969.01,6300,4500
mechanical,Flexible Duct (Flex Duct),30.82,62.07,1913.0,6300,4500
mechanical,Flexible Duct (Flex Duct),73.59,48.71,3584.57,6300,4500
mechanical,Flexible Duct (Flex Duct),64.26,30.06,1931.66,6300,4500
mechanical,Flexible Duct (Flex Duct),78.77,32.13,2530.88,6300,4500
mechanical,Flexible Duct (Flex Duct),80.85,34.2,2765.07,6300,4500
mechanical,Flexible Duct (Flex Duct),82.92,49.75,4125.27,6300,4500
mechanical,Flexible Duct (Flex Duct),53.9,42.5,2290.75,6300,4500
mechanical,Flexible Duct (Flex Duct),83.96,29.02,2436.52,6300,4500
mechanical,Flexible Duct (Flex Duct),81.88,29.02,2376.16,6300,4500
mechanical,Flexible Duct (Flex Duct),122.98,27.53,3385.64,6300,4500
mechanical,Flexible Duct (Flex Duct),125.73,29.37,3692.69,6300,4500
mechanical,Flexible Duct (Flex Duct),124.82,34.88,4353.72,6300,4500
mechanical,Flexible Duct (Flex Duct),77.28,26.88,2077.29,6300,4500
mechanical,Flexible Duct (Flex Duct),58.8,45.36,2667.17,6300,4500
mechanical,Flexible Duct (Flex Duct),53.76,53.76,2890.14,6300,4500
mechanical,Flexible Duct (Flex Duct),58.8,55.44,3259.87,6300,4500
mechanical,Flexible Duct (Flex Duct),73.5,25.0,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),73.5,25.0,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),73.5,25.0,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),73.5,25.0,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),73.5,25.0,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),18.75,55.12,1033.5,6300,4500
mechanical,Flexible Duct (Flex Duct),18.75,55.13,1033.69,6300,4500
mechanical,Flexible Duct (Flex Duct),18.75,55.13,1033.69,6300,4500
mechanical,Flexible Duct (Flex Duct),18.75,55.12,1033.5,6300,4500
mechanical,Flexible Duct (Flex Duct),18.75,55.12,1033.5,6300,4500
mechanical,Flexible Duct (Flex Duct),52.89,77.14,4079.93,6300,4500
mechanical,Flexible Duct (Flex Duct),73.5,25.0,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),25.0,73.5,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),25.0,73.5,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),25.0,73.5,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),25.0,73.5,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),25.0,73.5,1837.5,6300,4500
mechanical,Flexible Duct (Flex Duct),18.75,55.12,1033.5,6300,4500
mechanical,Flexible Duct (Flex Duct),76.25,30.0,2287.5,6300,4500
mechanical,Flexible Duct (Flex Duct),29.52,97.11,2866.69,6300,4500
mechanical,Flexible Duct (Flex Duct),74.17,30.42,2256.25,6300,4500
mechanical,Flexible Duct (Flex Duct),71.25,29.79,2122.54,6300,4500
mechanical,Flexible Duct (Flex Duct),125.83,19.58,2463.75,6300,4500
mechanical,Flexible Duct (Flex Duct),21.84,50.4,1100.74,6300,4500
mechanical,Flexible Duct (Flex Duct),115.93,57.12,6621.92,6300,4500
mechanical,Square Supply Diffuser (4-Way),127.95,127.95,16371.2,6300,4500
mechanical,Square Supply Diffuser (4-Way),127.95,127.95,16371.2,6300,4500
mechanical,Square Supply Diffuser (4-Way),106.07,75.0,7955.25,6300,4500
mechanical,Square Supply Diffuser (4-Way),106.07,75.0,7955.25,6300,4500
mechanical,Square Supply Diffuser (4-Way),75.0,106.07,7955.25,6300,4500
mechanical,Square Supply Diffuser (4-Way),75.0,106.07,7955.25,6300,4500
mechanical,Square Supply Diffuser (4-Way),37.5,53.03,1988.62,6300,4500
mechanical,Square Supply Diffuser (4-Way),83.79,86.05,7210.13,6300,4500
mechanical,Square Supply Diffuser (4-Way),107.56,104.17,11204.53,6300,4500
mechanical,Square Supply Diffuser (4-Way),86.05,81.52,7014.8,6300,4500
mechanical,Flexible Duct (Flex Duct),71.28,39.7,2829.82,6300,4500
mechanical,Flexible Duct (Flex Duct),67.16,134.61,9040.41,6300,4500
mechanical,Flexible Duct (Flex Duct),66.73,49.37,3294.46,6300,4500
mechanical,Flexible Duct (Flex Duct),47.39,75.04,3556.15,6300,4500
mechanical,Flexible Duct (Flex Duct),31.6,42.46,1341.74,6300,4500
mechanical,Flexible Duct (Flex Duct),9.87,46.41,458.07,6300,4500
mechanical,Square Supply Diffuser (4-Way),75.0,167.71,12578.25,6300,4500
mechanical,Square Supply Diffuser (4-Way),167.71,75.0,12578.25,6300,4500
mechanical,Square Supply Diffuser (4-Way),167.71,75.0,12578.25,6300,4500
mechanical,Square Supply Diffuser (4-Way),167.71,75.0,12578.25,6300,4500
mechanical,Square Supply Diffuser (4-Way),167.71,75.0,12578.25,6300,4500
mechanical,Square Supply Diffuser (4-Way),75.0,167.71,12578.25,6300,4500
mechanical,Square Supply Diffuser (4-Way),75.0,167.71,12578.25,6300,4500
mechanical,Square Supply Diffuser (4-Way),167.71,75.0,12578.25,6300,4500
mechanical,Square Supply Diffuser (4-Way),75.0,167.71,12578.25,6300,4500
mechanical,Square Supply Diffuser (4-Way),83.79,160.78,13471.76,6300,4500
mechanical,Square Supply Diffuser (4-Way),79.26,161.91,12832.99,6300,4500
mechanical,Square Supply Diffuser (4-Way),83.33,83.33,6943.89,6300,4500
mechanical,Square Supply Diffuser (4-Way),158.05,84.77,13397.9,6300,4500
mechanical,Flexible Duct (Flex Duct),30.86,68.25,2106.2,6300,4500
mechanical,Flexible Duct (Flex Duct),47.39,23.25,1101.82,6300,4500
mechanical,Flexible Duct (Flex Duct),48.28,19.67,949.67,6300,4500
mechanical,Flexible Duct (Flex Duct),44.71,21.46,959.48,6300,4500
mechanical,Flexible Duct (Flex Duct),46.49,21.46,997.68,6300,4500
mechanical,Flexible Duct (Flex Duct),40.26,48.31,1944.96,6300,4500
mechanical,Flexible Duct (Flex Duct),38.24,42.27,1616.4,6300,4500
mechanical,Flexible Duct (Flex Duct),45.29,20.13,911.69,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),18.75,26.52,497.25,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),42.13,39.79,1676.35,6300,4500
mechanical,Fire Damper (FD),40.96,43.31,1773.98,6300,4500
mechanical,Fire Damper (FD),36.28,38.62,1401.13,6300,4500
mechanical,Fire Damper (FD),38.62,38.62,1491.5,6300,4500
mechanical,Fire Damper (FD),37.45,37.45,1402.5,6300,4500
mechanical,Fire Damper (FD),38.62,37.45,1446.32,6300,4500
mechanical,Fire Damper (FD),34.28,38.24,1310.87,6300,4500
mechanical,Fire Damper (FD),34.28,35.6,1220.37,6300,4500
